date,loc_id,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,winddirdegree,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,uvIndex,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2008-10-12,1,27,17,21,0.0,6,13.6,238,113,58,9,1012,5,21,11,22,8,22,6,6.633333333333333,18.116666666666667,0.0,10,-0.8660254037844386,0.5000000000000001,12,0.6513724827222223,-0.7587581226927909,-0.529919264233205,-0.848048096156426
2008-10-13,1,31,20,25,0.0,9,13.6,115,113,36,10,1014,2,25,8,25,14,25,7,6.633333333333333,18.1,6.9,10,-0.8660254037844386,0.5000000000000001,13,0.48530196253108104,-0.8743466161445821,-0.42261826174069933,0.90630778703665
2008-10-14,1,36,25,29,0.2,10,13.6,163,113,25,10,1014,14,28,5,29,16,28,7,6.65,18.083333333333332,13.8,10,-0.8660254037844386,0.5000000000000001,14,0.29936312297335804,-0.9541392564000488,-0.9563047559630355,0.2923717047227366
2008-10-15,1,23,18,21,2.77,13,13.3,315,353,68,9,1018,35,22,15,21,18,21,5,6.666666666666667,18.066666666666666,20.7,10,-0.8660254037844386,0.5000000000000001,15,0.10116832198743272,-0.994869323391895,0.7071067811865474,-0.7071067811865477
2008-10-16,1,24,17,20,0.0,11,13.6,298,113,68,10,1018,14,20,13,20,14,20,5,6.666666666666667,18.05,27.6,10,-0.8660254037844386,0.5000000000000001,16,-0.10116832198743204,-0.9948693233918952,0.4694715627858904,-0.8829475928589271
2008-10-17,1,28,18,22,0.0,6,13.6,189,113,54,10,1017,4,22,11,22,9,22,6,6.683333333333334,18.033333333333335,34.5,10,-0.8660254037844386,0.5000000000000001,17,-0.2993631229733582,-0.9541392564000488,-0.9876883405951378,-0.15643446504023073
2008-10-18,1,30,19,23,0.0,7,13.6,225,113,42,10,1016,9,24,9,24,10,24,6,6.7,18.0,41.4,10,-0.8660254037844386,0.5000000000000001,18,-0.4853019625310808,-0.8743466161445822,-0.7071067811865477,-0.7071067811865475
2008-10-19,1,34,18,25,0.0,3,13.3,153,113,39,10,1016,41,25,8,25,5,25,6,6.716666666666667,17.983333333333334,48.3,10,-0.8660254037844386,0.5000000000000001,19,-0.651372482722222,-0.7587581226927911,-0.8910065241883678,0.45399049973954686
2008-10-20,1,31,21,25,0.0,6,13.6,231,113,48,10,1013,3,26,11,25,7,26,6,6.716666666666667,17.966666666666665,55.2,10,-0.8660254037844386,0.5000000000000001,20,-0.7907757369376986,-0.6121059825476627,-0.6293203910498378,-0.7771459614569706
2008-10-21,1,26,18,21,0.0,10,13.3,275,113,71,9,1011,34,21,15,21,13,21,6,6.733333333333333,17.95,62.1,10,-0.8660254037844386,0.5000000000000001,21,-0.8978045395707417,-0.44039415155763423,0.08715574274765789,-0.9961946980917455
2008-10-22,1,26,17,21,0.7,9,13.6,288,116,65,9,1011,23,21,13,21,12,21,6,6.75,17.933333333333334,69.0,10,-0.8660254037844386,0.5000000000000001,22,-0.9680771188662041,-0.2506525322587213,0.30901699437494723,-0.9510565162951536
2008-10-23,1,23,18,20,1.1,6,13.6,305,116,69,10,1012,26,20,13,20,8,20,5,6.766666666666667,17.916666666666668,75.9,10,-0.8660254037844386,0.5000000000000001,23,-0.9987165071710528,-0.05064916883871355,0.573576436351046,-0.8191520442889918
2008-10-24,1,24,15,20,0.4,6,12.1,279,200,58,9,1013,41,21,11,20,8,20,5,6.783333333333333,17.9,82.8,10,-0.8660254037844386,0.5000000000000001,24,-0.9884683243281114,0.15142777750457667,0.15643446504023067,-0.9876883405951378
2008-10-25,1,24,18,21,1.41,10,13.6,268,116,54,10,1014,33,21,10,21,13,21,6,6.783333333333333,17.883333333333333,89.7,10,-0.8660254037844386,0.5000000000000001,25,-0.9377521321470804,0.3473052528448203,-0.03489949670250076,-0.9993908270190958
2008-10-26,1,24,17,20,2.84,7,13.6,275,200,68,10,1015,36,20,13,20,10,20,4,6.8,17.866666666666667,96.6,10,-0.8660254037844386,0.5000000000000001,26,-0.848644257494751,0.5289640103269624,0.08715574274765789,-0.9961946980917455
2008-10-27,1,23,16,18,0.0,8,13.6,266,113,70,9,1015,19,19,12,18,10,18,5,6.816666666666666,17.85,96.6,10,-0.8660254037844386,0.5000000000000001,27,-0.72479278722912,0.6889669190756865,-0.06975647374412558,-0.9975640502598242
2008-10-28,1,20,15,17,1.6,10,13.3,259,353,76,10,1015,45,17,12,17,13,17,4,6.833333333333333,17.833333333333332,89.7,10,-0.8660254037844386,0.5000000000000001,28,-0.5712682150947924,0.8207634412072763,-0.1908089953765446,-0.981627183447664
2008-10-29,1,20,13,16,0.2,12,13.6,254,116,77,8,1017,49,16,11,15,16,15,5,6.85,17.816666666666666,82.8,10,-0.8660254037844386,0.5000000000000001,29,-0.3943558551133187,0.9189578116202306,-0.2756373558169989,-0.961261695938319
2008-10-30,1,21,13,17,0.0,9,13.6,288,113,73,7,1019,33,17,11,17,13,17,5,6.85,17.8,75.9,10,-0.8660254037844386,0.5000000000000001,30,-0.20129852008866114,0.9795299412524943,0.30901699437494723,-0.9510565162951536
2008-10-31,1,22,15,18,0.0,7,13.6,301,113,75,7,1021,19,18,13,18,10,18,5,6.866666666666667,17.8,69.0,10,-0.8660254037844386,0.5000000000000001,31,-2.4492935982947064e-16,1.0,0.5150380749100542,-0.8571673007021123
2008-11-01,1,25,15,19,0.0,5,13.6,132,113,59,9,1019,7,20,10,19,7,19,5,6.883333333333333,17.783333333333335,55.2,11,-0.5000000000000004,0.8660254037844384,1,0.20129852008866006,0.9795299412524945,-0.6691306063588582,0.7431448254773942
2008-11-02,1,24,16,20,0.0,8,13.6,71,116,39,10,1018,32,21,5,20,12,20,6,6.9,17.766666666666666,48.3,11,-0.5000000000000004,0.8660254037844384,2,0.39435585511331855,0.9189578116202306,0.32556815445715676,0.9455185755993167
2008-11-03,1,24,16,20,0.0,9,13.6,105,113,36,10,1017,10,20,4,20,15,20,5,6.916666666666667,17.75,41.4,11,-0.5000000000000004,0.8660254037844384,3,0.5712682150947923,0.8207634412072763,-0.25881904510252085,0.9659258262890683
2008-11-04,1,23,16,19,0.0,15,13.6,103,116,33,10,1018,19,19,2,19,24,19,5,6.933333333333334,17.733333333333334,34.5,11,-0.5000000000000004,0.8660254037844384,4,0.7247927872291199,0.6889669190756866,-0.22495105434386503,0.9743700647852352
2008-11-05,1,23,15,19,0.0,13,13.6,101,113,33,10,1019,3,19,2,19,22,19,5,6.933333333333334,17.716666666666665,27.6,11,-0.5000000000000004,0.8660254037844384,5,0.8486442574947509,0.5289640103269624,-0.1908089953765448,0.981627183447664
2008-11-06,1,26,15,19,0.0,7,13.6,169,113,29,10,1017,2,19,1,19,13,19,5,6.95,17.716666666666665,20.7,11,-0.5000000000000004,0.8660254037844384,6,0.9377521321470804,0.3473052528448203,-0.981627183447664,0.19080899537654497
2008-11-07,1,25,15,19,0.0,9,13.6,133,113,23,10,1018,0,19,-3,19,16,19,5,6.966666666666667,17.7,13.8,11,-0.5000000000000004,0.8660254037844384,7,0.9884683243281114,0.1514277775045767,-0.6819983600624984,0.7313537016191706
2008-11-08,1,23,15,19,0.0,18,12.1,121,113,21,10,1019,36,19,-4,19,30,19,5,6.983333333333333,17.683333333333334,6.9,11,-0.5000000000000004,0.8660254037844384,8,0.9987165071710528,-0.05064916883871264,-0.5150380749100543,0.8571673007021123
2008-11-09,1,27,16,20,0.0,8,13.6,146,113,29,10,1018,2,20,1,20,14,20,6,7.0,17.666666666666668,0.0,11,-0.5000000000000004,0.8660254037844384,9,0.9680771188662043,-0.2506525322587204,-0.8290375725550416,0.5591929034707469
2008-11-10,1,25,15,20,0.0,6,13.6,141,113,37,10,1018,4,20,4,20,10,20,5,7.016666666666667,17.666666666666668,0.0,11,-0.5000000000000004,0.8660254037844384,10,0.8978045395707416,-0.4403941515576344,-0.7771459614569709,0.6293203910498374
2008-11-11,1,25,16,21,0.0,15,13.6,118,116,41,10,1017,26,21,6,21,22,21,6,7.033333333333333,17.65,6.9,11,-0.5000000000000004,0.8660254037844384,11,0.7907757369376989,-0.6121059825476626,-0.4694715627858909,0.8829475928589269
2008-11-12,1,22,18,20,1.2,12,13.6,154,200,40,10,1017,30,21,5,20,16,20,5,7.05,17.65,13.8,11,-0.5000000000000004,0.8660254037844384,12,0.6513724827222223,-0.7587581226927909,-0.898794046299167,0.4383711467890773
2008-11-13,1,20,15,17,7.0,9,13.6,252,113,75,9,1018,28,17,12,17,12,17,5,7.05,17.633333333333333,20.7,11,-0.5000000000000004,0.8660254037844384,13,0.48530196253108104,-0.8743466161445821,-0.30901699437494756,-0.9510565162951535
2008-11-14,1,20,14,16,0.0,7,13.6,288,113,69,8,1020,13,16,10,16,11,16,5,7.066666666666666,17.616666666666667,27.6,11,-0.5000000000000004,0.8660254037844384,14,0.29936312297335804,-0.9541392564000488,0.30901699437494723,-0.9510565162951536
2008-11-15,1,22,14,17,0.0,7,13.6,126,113,54,10,1020,4,17,7,17,11,17,5,7.083333333333333,17.616666666666667,34.5,11,-0.5000000000000004,0.8660254037844384,15,0.10116832198743272,-0.994869323391895,-0.587785252292473,0.8090169943749475
2008-11-16,1,21,14,17,0.0,7,13.3,92,113,37,10,1019,22,17,2,17,12,17,5,7.1,17.6,41.4,11,-0.5000000000000004,0.8660254037844384,16,-0.10116832198743204,-0.9948693233918952,-0.034899496702500955,0.9993908270190958
2008-11-17,1,22,14,18,0.0,5,13.6,151,113,37,10,1016,2,18,3,18,8,18,5,7.116666666666666,17.6,48.3,11,-0.5000000000000004,0.8660254037844384,17,-0.2993631229733582,-0.9541392564000488,-0.8746197071393957,0.48480962024633717
2008-11-18,1,24,14,19,0.0,16,13.3,113,113,33,10,1014,32,19,1,18,27,18,5,7.133333333333334,17.583333333333332,55.2,11,-0.5000000000000004,0.8660254037844384,18,-0.4853019625310808,-0.8743466161445822,-0.39073112848927377,0.9205048534524403
2008-11-19,1,22,19,20,0.0,11,13.3,136,116,42,10,1015,55,21,7,20,18,20,6,7.15,17.583333333333332,62.1,11,-0.5000000000000004,0.8660254037844384,19,-0.651372482722222,-0.7587581226927911,-0.7193398003386512,0.6946583704589971
2008-11-20,1,22,17,19,0.0,9,13.6,274,113,65,9,1018,18,20,12,19,13,19,5,7.166666666666667,17.583333333333332,69.0,11,-0.5000000000000004,0.8660254037844384,20,-0.7907757369376986,-0.6121059825476627,0.06975647374412522,-0.9975640502598243
2008-11-21,1,20,14,16,0.0,7,13.3,270,113,76,8,1018,41,16,12,16,11,16,5,7.183333333333334,17.566666666666666,75.9,11,-0.5000000000000004,0.8660254037844384,21,-0.8978045395707417,-0.44039415155763423,-1.8369701987210297e-16,-1.0
2008-11-22,1,19,13,15,0.0,8,13.6,246,113,76,7,1015,16,15,10,15,11,15,5,7.183333333333334,17.566666666666666,82.8,11,-0.5000000000000004,0.8660254037844384,22,-0.9680771188662041,-0.2506525322587213,-0.4067366430758001,-0.913545457642601
2008-11-23,1,20,12,16,0.0,6,13.6,199,113,62,10,1017,9,16,8,16,10,16,5,7.2,17.566666666666666,89.7,11,-0.5000000000000004,0.8660254037844384,23,-0.9987165071710528,-0.05064916883871355,-0.9455185755993167,-0.32556815445715676
2008-11-24,1,23,14,18,0.0,7,13.6,122,113,36,10,1020,5,18,1,17,12,17,5,7.216666666666667,17.55,96.6,11,-0.5000000000000004,0.8660254037844384,24,-0.9884683243281114,0.15142777750457667,-0.5299192642332048,0.8480480961564261
2008-11-25,1,24,15,18,0.0,10,13.6,118,113,33,10,1021,5,18,2,18,18,18,5,7.233333333333333,17.55,96.6,11,-0.5000000000000004,0.8660254037844384,25,-0.9377521321470804,0.3473052528448203,-0.4694715627858909,0.8829475928589269
2008-11-26,1,25,16,20,0.0,8,13.6,212,113,38,10,1018,8,19,4,20,14,20,5,7.25,17.55,89.7,11,-0.5000000000000004,0.8660254037844384,26,-0.848644257494751,0.5289640103269624,-0.8480480961564261,-0.5299192642332048
2008-11-27,1,23,15,19,0.0,8,13.6,207,113,51,10,1016,6,19,7,19,12,19,5,7.266666666666667,17.55,82.8,11,-0.5000000000000004,0.8660254037844384,27,-0.72479278722912,0.6889669190756865,-0.8910065241883679,-0.4539904997395467
2008-11-28,1,17,12,14,3.4,12,8.5,261,353,84,8,1015,78,14,11,14,17,14,3,7.283333333333333,17.533333333333335,75.9,11,-0.5000000000000004,0.8660254037844384,28,-0.5712682150947924,0.8207634412072763,-0.15643446504023104,-0.9876883405951377
2008-11-29,1,16,11,14,1.7,12,13.3,284,113,67,7,1018,42,14,7,13,16,13,4,7.3,17.533333333333335,69.0,11,-0.5000000000000004,0.8660254037844384,29,-0.3943558551133187,0.9189578116202306,0.24192189559966745,-0.9702957262759966
2008-11-30,1,20,10,15,0.0,6,13.6,176,113,50,10,1021,5,15,3,14,10,14,4,7.3,17.533333333333335,62.1,11,-0.5000000000000004,0.8660254037844384,30,-0.20129852008866114,0.9795299412524943,-0.9975640502598242,0.06975647374412552
2008-12-01,1,22,13,17,0.0,7,13.6,183,113,39,10,1020,1,17,3,17,12,17,5,7.316666666666666,17.533333333333335,55.2,12,-2.4492935982947064e-16,1.0,1,0.20129852008866006,0.9795299412524945,-0.9986295347545738,-0.052335956242943564
2008-12-02,1,23,12,17,0.0,10,13.6,101,113,35,10,1020,4,17,1,16,18,16,5,7.333333333333333,17.533333333333335,48.3,12,-2.4492935982947064e-16,1.0,2,0.39435585511331855,0.9189578116202306,-0.1908089953765448,0.981627183447664
2008-12-03,1,20,12,15,0.0,19,13.6,112,113,29,10,1019,1,15,-3,15,32,15,5,7.35,17.533333333333335,41.4,12,-2.4492935982947064e-16,1.0,3,0.5712682150947923,0.8207634412072763,-0.37460659341591207,0.9271838545667874
2008-12-04,1,21,12,16,0.0,19,13.6,117,113,21,10,1022,5,16,-7,15,33,15,5,7.366666666666666,17.533333333333335,34.5,12,-2.4492935982947064e-16,1.0,4,0.7247927872291199,0.6889669190756866,-0.4539904997395467,0.8910065241883679
2008-12-05,1,21,13,16,0.0,20,13.3,120,113,22,10,1024,37,16,-6,15,33,15,5,7.366666666666666,17.533333333333335,27.6,12,-2.4492935982947064e-16,1.0,5,0.8486442574947509,0.5289640103269624,-0.4999999999999998,0.8660254037844387
2008-12-06,1,22,13,16,0.0,17,13.3,122,113,19,10,1023,20,16,-8,15,30,15,5,7.383333333333334,17.533333333333335,20.7,12,-2.4492935982947064e-16,1.0,6,0.9377521321470804,0.3473052528448203,-0.5299192642332048,0.8480480961564261
2008-12-07,1,22,12,17,0.0,9,13.6,197,113,14,10,1017,15,17,-12,17,16,17,5,7.4,17.533333333333335,13.8,12,-2.4492935982947064e-16,1.0,7,0.9884683243281114,0.1514277775045767,-0.9563047559630354,-0.29237170472273677
2008-12-08,1,19,13,15,0.0,7,13.6,226,113,62,10,1015,9,15,8,16,11,16,5,7.416666666666667,17.533333333333335,6.9,12,-2.4492935982947064e-16,1.0,8,0.9987165071710528,-0.05064916883871264,-0.6946583704589973,-0.7193398003386512
2008-12-09,1,18,12,14,0.1,11,13.3,238,116,80,8,1017,52,14,10,14,16,14,4,7.433333333333334,17.55,0.0,12,-2.4492935982947064e-16,1.0,9,0.9680771188662043,-0.2506525322587204,-0.529919264233205,-0.848048096156426
2008-12-10,1,16,11,13,2.3,10,12.1,219,113,63,10,1022,54,13,6,13,15,13,4,7.433333333333334,17.55,0.0,12,-2.4492935982947064e-16,1.0,10,0.8978045395707416,-0.4403941515576344,-0.7771459614569708,-0.6293203910498376
2008-12-11,1,17,9,12,0.0,20,13.6,109,113,40,10,1024,7,12,-1,11,33,11,4,7.45,17.55,6.9,12,-2.4492935982947064e-16,1.0,11,0.7907757369376989,-0.6121059825476626,-0.32556815445715664,0.9455185755993168
2008-12-12,1,18,10,13,0.0,16,13.6,116,113,28,10,1019,3,13,-5,11,26,11,4,7.466666666666667,17.55,13.8,12,-2.4492935982947064e-16,1.0,12,0.6513724827222223,-0.7587581226927909,-0.4383711467890775,0.8987940462991669
2008-12-13,1,18,10,14,0.0,10,13.6,204,113,51,9,1016,13,14,3,13,19,13,4,7.466666666666667,17.55,20.7,12,-2.4492935982947064e-16,1.0,13,0.48530196253108104,-0.8743466161445821,-0.9135454576426009,-0.4067366430758002
2008-12-14,1,15,10,13,0.0,8,10.9,236,248,87,4,1019,67,13,10,12,12,12,3,7.483333333333333,17.566666666666666,27.6,12,-2.4492935982947064e-16,1.0,14,0.29936312297335804,-0.9541392564000488,-0.5591929034707466,-0.8290375725550418
2008-12-15,1,17,10,13,0.0,9,13.6,268,113,78,8,1019,25,13,9,13,14,13,4,7.5,17.566666666666666,34.5,12,-2.4492935982947064e-16,1.0,15,0.10116832198743272,-0.994869323391895,-0.03489949670250076,-0.9993908270190958
2008-12-16,1,17,10,13,0.0,6,13.6,139,113,61,10,1021,3,13,5,13,10,13,4,7.5,17.566666666666666,41.4,12,-2.4492935982947064e-16,1.0,16,-0.10116832198743204,-0.9948693233918952,-0.754709580222772,0.6560590289905073
2008-12-17,1,20,9,13,0.0,9,13.6,129,113,26,10,1022,0,13,-6,12,16,12,4,7.516666666666667,17.583333333333332,48.3,12,-2.4492935982947064e-16,1.0,17,-0.2993631229733582,-0.9541392564000488,-0.6293203910498373,0.777145961456971
2008-12-18,1,19,9,14,0.0,16,13.3,120,113,11,10,1022,20,14,-16,13,28,13,4,7.516666666666667,17.583333333333332,55.2,12,-2.4492935982947064e-16,1.0,18,-0.4853019625310808,-0.8743466161445822,-0.4999999999999998,0.8660254037844387
2008-12-19,1,21,12,16,0.0,17,13.6,116,113,10,10,1020,10,16,-17,15,30,15,5,7.533333333333333,17.6,62.1,12,-2.4492935982947064e-16,1.0,19,-0.651372482722222,-0.7587581226927911,-0.4383711467890775,0.8987940462991669
2008-12-20,1,18,12,15,0.0,10,13.3,110,116,11,10,1016,39,15,-15,15,20,15,5,7.55,17.6,69.0,12,-2.4492935982947064e-16,1.0,20,-0.7907757369376986,-0.6121059825476627,-0.3420201433256687,0.9396926207859084
2008-12-21,1,19,14,17,0.0,6,13.3,168,116,40,10,1013,49,17,2,17,9,17,5,7.55,17.616666666666667,75.9,12,-2.4492935982947064e-16,1.0,21,-0.8978045395707417,-0.44039415155763423,-0.9781476007338057,0.20791169081775931
2008-12-22,1,19,12,15,0.0,10,13.6,170,113,56,10,1010,26,15,5,14,16,14,4,7.566666666666666,17.616666666666667,82.8,12,-2.4492935982947064e-16,1.0,22,-0.9680771188662041,-0.2506525322587213,-0.984807753012208,0.17364817766693028
2008-12-23,1,15,9,11,0.0,17,13.6,204,113,51,10,1014,16,11,1,9,25,9,4,7.566666666666666,17.633333333333333,89.7,12,-2.4492935982947064e-16,1.0,23,-0.9987165071710528,-0.05064916883871355,-0.9135454576426009,-0.4067366430758002
2008-12-24,1,12,8,10,11.3,22,8.5,233,296,79,9,1016,91,10,6,7,32,7,2,7.583333333333333,17.633333333333333,96.6,12,-2.4492935982947064e-16,1.0,24,-0.9884683243281114,0.15142777750457667,-0.6018150231520483,-0.7986355100472928
2008-12-25,1,11,8,10,10.1,10,8.5,219,266,88,6,1020,92,10,8,8,13,8,2,7.583333333333333,17.65,96.6,12,-2.4492935982947064e-16,1.0,25,-0.9377521321470804,0.3473052528448203,-0.7771459614569708,-0.6293203910498376
2008-12-26,1,13,7,9,0.0,8,12.1,164,119,76,9,1023,46,9,5,9,12,9,2,7.583333333333333,17.65,89.7,12,-2.4492935982947064e-16,1.0,26,-0.848644257494751,0.5289640103269624,-0.9612616959383189,0.2756373558169992
2008-12-27,1,13,8,10,0.0,12,10.9,92,122,55,10,1021,58,10,1,9,22,9,3,7.6,17.666666666666668,82.8,12,-2.4492935982947064e-16,1.0,27,-0.72479278722912,0.6889669190756865,-0.034899496702500955,0.9993908270190958
2008-12-28,1,15,9,11,0.0,17,13.6,118,113,51,10,1018,4,11,1,9,29,9,4,7.6,17.683333333333334,75.9,12,-2.4492935982947064e-16,1.0,28,-0.5712682150947924,0.8207634412072763,-0.4694715627858909,0.8829475928589269
2008-12-29,1,14,9,11,0.0,10,13.6,225,113,72,9,1018,28,11,6,10,17,10,4,7.6,17.683333333333334,69.0,12,-2.4492935982947064e-16,1.0,29,-0.3943558551133187,0.9189578116202306,-0.7071067811865477,-0.7071067811865475
2008-12-30,1,14,10,11,0.7,7,10.9,246,176,85,5,1018,69,11,8,11,11,11,3,7.616666666666667,17.7,62.1,12,-2.4492935982947064e-16,1.0,30,-0.20129852008866114,0.9795299412524943,-0.4067366430758001,-0.913545457642601
2008-12-31,1,10,7,9,4.0,16,8.5,238,143,87,5,1017,79,9,7,7,22,7,2,7.616666666666667,17.716666666666665,55.2,12,-2.4492935982947064e-16,1.0,31,-2.4492935982947064e-16,1.0,-0.529919264233205,-0.848048096156426
2009-01-01,1,7,1,4,0.0,17,13.6,302,113,77,9,1022,22,4,0,0,23,0,2,7.616666666666667,17.716666666666665,41.4,1,0.49999999999999994,0.8660254037844387,1,0.20129852008866006,0.9795299412524945,0.5299192642332047,-0.8480480961564262
2009-01-02,1,9,3,6,0.0,5,13.6,249,113,77,8,1025,8,6,2,5,8,5,3,7.616666666666667,17.733333333333334,34.5,1,0.49999999999999994,0.8660254037844387,2,0.39435585511331855,0.9189578116202306,-0.3583679495453007,-0.9335804264972016
2009-01-03,1,12,5,8,0.0,14,13.6,122,113,51,10,1024,11,8,-3,6,24,6,3,7.633333333333333,17.75,27.6,1,0.49999999999999994,0.8660254037844387,3,0.5712682150947923,0.8207634412072763,-0.5299192642332048,0.8480480961564261
2009-01-04,1,12,4,7,0.0,8,13.6,161,113,33,10,1022,2,8,-8,6,13,6,3,7.633333333333333,17.766666666666666,20.7,1,0.49999999999999994,0.8660254037844387,4,0.7247927872291199,0.6889669190756866,-0.9455185755993168,0.3255681544571566
2009-01-05,1,15,6,10,0.0,9,13.6,129,113,38,10,1021,13,10,-4,9,17,9,4,7.633333333333333,17.766666666666666,13.8,1,0.49999999999999994,0.8660254037844387,5,0.8486442574947509,0.5289640103269624,-0.6293203910498373,0.777145961456971
2009-01-06,1,17,7,11,0.0,12,13.6,113,113,29,10,1018,0,11,-7,9,22,9,4,7.633333333333333,17.783333333333335,6.9,1,0.49999999999999994,0.8660254037844387,6,0.9377521321470804,0.3473052528448203,-0.39073112848927377,0.9205048534524403
2009-01-07,1,17,9,12,0.0,10,13.6,216,113,43,10,1017,5,12,-2,11,18,11,4,7.633333333333333,17.8,0.0,1,0.49999999999999994,0.8660254037844387,7,0.9884683243281114,0.1514277775045767,-0.8090169943749476,-0.587785252292473
2009-01-08,1,15,8,11,0.0,5,13.3,193,113,80,8,1021,52,11,8,11,8,11,4,7.633333333333333,17.816666666666666,0.0,1,0.49999999999999994,0.8660254037844387,8,0.9987165071710528,-0.05064916883871264,-0.9743700647852352,-0.22495105434386498
2009-01-09,1,12,7,10,0.0,7,12.1,295,113,84,10,1023,34,10,7,9,11,9,4,7.633333333333333,17.833333333333332,6.9,1,0.49999999999999994,0.8660254037844387,9,0.9680771188662043,-0.2506525322587204,0.4226182617406996,-0.9063077870366499
2009-01-10,1,15,7,10,0.0,7,13.6,252,113,72,8,1023,11,10,5,10,12,10,4,7.633333333333333,17.85,13.8,1,0.49999999999999994,0.8660254037844387,10,0.8978045395707416,-0.4403941515576344,-0.30901699437494756,-0.9510565162951535
2009-01-11,1,14,7,11,0.9,9,12.1,243,116,81,9,1021,62,11,7,10,14,10,4,7.633333333333333,17.85,20.7,1,0.49999999999999994,0.8660254037844387,11,0.7907757369376989,-0.6121059825476626,-0.4539904997395469,-0.8910065241883678
2009-01-12,1,14,8,10,0.0,8,13.6,126,113,63,8,1025,4,10,3,10,13,10,4,7.633333333333333,17.866666666666667,27.6,1,0.49999999999999994,0.8660254037844387,12,0.6513724827222223,-0.7587581226927909,-0.587785252292473,0.8090169943749475
2009-01-13,1,13,4,8,0.0,13,13.6,118,113,25,10,1029,11,8,-11,6,22,6,3,7.633333333333333,17.883333333333333,34.5,1,0.49999999999999994,0.8660254037844387,13,0.48530196253108104,-0.8743466161445821,-0.4694715627858909,0.8829475928589269
2009-01-14,1,15,6,10,0.0,20,12.1,124,113,17,10,1029,28,10,-14,7,32,7,3,7.633333333333333,17.9,41.4,1,0.49999999999999994,0.8660254037844387,14,0.29936312297335804,-0.9541392564000488,-0.5591929034707467,0.8290375725550417
2009-01-15,1,17,8,12,0.0,20,13.6,118,113,16,10,1027,7,12,-14,9,33,9,4,7.616666666666667,17.916666666666668,48.3,1,0.49999999999999994,0.8660254037844387,15,0.10116832198743272,-0.994869323391895,-0.4694715627858909,0.8829475928589269
2009-01-16,1,17,9,14,0.0,17,13.6,113,116,15,10,1021,28,14,-13,13,30,13,4,7.616666666666667,17.933333333333334,55.2,1,0.49999999999999994,0.8660254037844387,16,-0.10116832198743204,-0.9948693233918952,-0.39073112848927377,0.9205048534524403
