date,loc_id,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,day
2009-02-11,1,12,8,10,18.26,19,9.7,353,87,6,1016,79,8,26,7.383333333333334,18.316666666666663,34.5,2,11
2009-02-12,1,18,6,13,0.0,8,13.6,113,61,10,1018,9,5,14,7.366666666666666,18.33333333333333,41.4,2,12
2009-02-13,1,21,10,15,0.0,11,13.6,113,37,10,1013,9,-1,19,7.35,18.35,48.3,2,13
2009-02-14,1,19,9,15,0.0,6,13.6,113,41,10,1011,5,1,9,7.333333333333333,18.366666666666667,55.2,2,14
2009-02-15,1,17,12,14,0.0,13,13.6,113,49,10,1014,2,3,19,7.316666666666666,18.383333333333333,62.1,2,15
2009-02-16,1,15,8,11,0.0,13,13.6,113,65,9,1016,9,3,17,7.3,18.383333333333333,69.0,2,16
2009-02-17,1,11,6,8,2.7,10,10.9,116,84,8,1020,58,5,15,7.283333333333333,18.4,75.9,2,17
2009-02-18,1,15,6,10,0.3,5,13.6,113,61,9,1020,20,2,8,7.266666666666667,18.416666666666668,82.8,2,18
2009-02-19,1,23,10,15,0.6,16,13.6,116,39,10,1012,24,0,24,7.25,18.433333333333334,89.7,2,19
2009-02-20,1,12,9,11,0.5,14,10.9,122,83,8,1012,63,8,20,7.233333333333333,18.45,96.6,2,20
2009-02-21,1,10,6,7,24.0,23,9.7,356,88,8,1012,87,5,33,7.216666666666667,18.466666666666665,96.6,2,21
2009-02-22,1,9,6,8,10.2,13,9.7,302,90,7,1013,77,6,18,7.2,18.466666666666665,89.7,2,22
2009-02-23,1,14,7,9,0.7,12,13.3,113,67,9,1013,35,3,18,7.183333333333334,18.48333333333333,82.8,2,23
2009-02-24,1,15,8,11,0.0,12,13.6,113,59,10,1016,23,3,19,7.15,18.5,75.9,2,24
2009-02-25,1,16,8,12,0.0,7,13.6,113,56,10,1016,7,3,10,7.133333333333334,18.516666666666666,69.0,2,25
2009-02-26,1,19,10,14,0.0,10,13.6,113,44,10,1011,3,1,16,7.116666666666666,18.53333333333333,62.1,2,26
2009-02-27,1,13,6,9,12.7,19,10.9,389,78,9,1009,67,5,26,7.1,18.53333333333333,55.2,2,27
2009-02-28,1,8,5,7,12.9,23,8.5,389,85,7,1012,94,5,30,7.083333333333333,18.55,48.3,2,28
2009-03-01,1,7,5,6,17.8,16,10.9,353,93,6,1015,82,5,23,7.066666666666666,18.566666666666663,34.5,3,1
2009-03-02,1,9,4,7,4.7,9,8.5,296,95,4,1021,96,6,14,7.05,18.58333333333333,27.6,3,2
2009-03-03,1,10,7,9,4.3,11,8.5,266,94,6,1020,91,8,17,7.016666666666667,18.58333333333333,20.7,3,3
2009-03-04,1,16,7,12,0.0,7,13.6,113,72,8,1020,29,6,10,7.0,18.6,13.8,3,4
2009-03-05,1,21,10,16,0.0,10,13.3,113,46,10,1017,25,4,19,6.983333333333333,18.616666666666667,6.9,3,5
2009-03-06,1,27,13,19,0.0,14,13.6,113,27,10,1013,6,-1,25,6.966666666666667,18.633333333333333,0.0,3,6
2009-03-07,1,29,15,21,0.0,17,13.6,113,30,10,1009,11,3,29,6.95,18.633333333333333,0.0,3,7
2009-03-08,1,24,12,19,0.0,16,13.6,113,53,10,1007,20,9,22,6.916666666666667,18.65,6.9,3,8
2009-03-09,1,16,10,12,0.0,17,13.6,113,50,10,1014,7,2,23,6.9,18.666666666666668,13.8,3,9
2009-03-10,1,16,9,11,0.1,8,13.3,113,80,8,1019,48,8,12,6.883333333333333,18.683333333333334,20.7,3,10
2009-03-11,1,21,9,14,0.0,7,13.3,113,62,9,1018,33,6,11,6.866666666666667,18.683333333333334,27.6,3,11
2009-03-12,1,24,12,16,0.0,9,13.6,113,54,9,1014,15,5,13,6.833333333333333,18.7,34.5,3,12
2009-03-13,1,19,10,14,0.3,11,13.3,113,71,7,1013,37,8,15,6.816666666666666,18.716666666666665,41.4,3,13
2009-03-14,1,13,9,10,0.9,17,10.9,353,78,8,1016,64,6,24,6.8,18.73333333333333,48.3,3,14
2009-03-15,1,11,8,10,2.6,14,10.9,116,81,8,1018,76,6,20,6.783333333333333,18.73333333333333,55.2,3,15
2009-03-16,1,14,8,10,0.0,11,13.6,113,62,10,1018,2,2,15,6.75,18.75,62.1,3,16
2009-03-17,1,16,4,10,0.0,8,13.3,113,52,10,1017,19,0,11,6.733333333333333,18.766666666666666,69.0,3,17
2009-03-18,1,17,8,11,0.0,12,13.6,113,58,10,1014,29,3,16,6.716666666666667,18.766666666666666,75.9,3,18
2009-03-19,1,18,5,12,0.0,8,13.6,116,53,10,1016,33,1,13,6.683333333333334,18.78333333333333,82.8,3,19
2009-03-20,1,18,9,13,0.0,10,10.9,113,51,10,1013,43,2,16,6.666666666666667,18.8,89.7,3,20
2009-03-21,1,19,7,12,0.0,10,13.6,113,72,8,1014,33,6,14,6.65,18.8,96.6,3,21
2009-03-22,1,19,7,13,0.0,8,13.6,113,56,8,1014,7,2,13,6.633333333333333,18.816666666666663,96.6,3,22
2009-03-23,1,23,9,14,4.7,17,12.1,116,39,10,1007,47,-2,24,6.6,18.83333333333333,89.7,3,23
2009-03-24,1,12,7,9,11.6,21,10.9,353,81,7,1012,79,6,28,6.583333333333333,18.85,82.8,3,24
2009-03-25,1,16,9,12,0.1,9,13.6,113,72,8,1017,30,6,13,6.566666666666666,18.85,75.9,3,25
2009-03-26,1,19,9,14,0.0,8,13.6,113,58,10,1015,3,5,11,6.533333333333333,18.866666666666667,69.0,3,26
2009-03-27,1,19,9,13,0.1,19,13.6,113,49,10,1012,13,1,26,6.516666666666667,18.883333333333333,62.1,3,27
2009-03-28,1,11,8,9,0.9,20,12.1,116,80,7,1014,74,6,28,6.5,18.883333333333333,55.2,3,28
2009-03-29,1,16,8,11,2.2,15,13.6,113,70,9,1017,36,5,19,6.483333333333333,18.9,48.3,3,29
2009-03-30,1,17,7,11,0.0,12,13.6,113,74,7,1017,19,6,16,6.45,18.916666666666668,41.4,3,30
2009-03-31,1,19,8,13,0.0,9,13.6,113,75,7,1014,38,8,12,6.433333333333334,18.916666666666668,34.5,3,31
2009-04-01,1,25,11,18,0.0,10,10.9,122,43,9,1011,44,3,17,6.416666666666667,18.933333333333334,27.6,4,1
2009-04-02,1,24,14,19,0.0,13,13.3,113,28,10,1010,31,-1,20,6.383333333333334,18.95,20.7,4,2
2009-04-03,1,25,13,18,0.0,8,13.6,113,54,10,1011,9,8,11,6.366666666666666,18.95,13.8,4,3
2009-04-04,1,23,12,17,0.0,10,13.6,113,64,10,1013,7,9,14,6.35,18.966666666666665,6.9,4,4
2009-04-05,1,23,11,17,0.0,7,13.3,113,53,10,1014,28,7,11,6.333333333333333,18.98333333333333,0.0,4,5
2009-04-06,1,28,13,20,0.0,19,13.6,113,41,10,1015,14,5,27,6.3,18.98333333333333,0.0,4,6
2009-04-07,1,22,10,16,0.0,11,13.6,113,58,9,1016,21,6,15,6.283333333333333,19.0,6.9,4,7
2009-04-08,1,19,9,14,0.0,14,13.6,113,64,9,1014,18,6,19,6.266666666666667,19.016666666666666,13.8,4,8
2009-04-09,1,16,9,13,2.7,11,10.9,353,75,10,1013,59,8,14,6.25,19.016666666666666,20.7,4,9
2009-04-10,1,22,9,15,0.0,7,13.6,113,66,8,1014,9,8,10,6.233333333333333,19.03333333333333,27.6,4,10
2009-04-11,1,25,11,18,0.0,6,13.3,113,54,8,1012,15,6,10,6.2,19.05,34.5,4,11
2009-04-12,1,29,14,21,0.0,11,13.6,113,35,10,1008,12,3,16,6.183333333333334,19.066666666666663,41.4,4,12
2009-04-13,1,28,16,21,0.0,8,13.6,113,34,10,1012,4,4,11,6.166666666666667,19.066666666666663,48.3,4,13
2009-04-14,1,32,18,24,0.0,15,13.6,116,23,10,1009,46,0,24,6.15,19.08333333333333,55.2,4,14
2009-04-15,1,20,12,16,0.0,24,13.6,113,57,10,1010,13,6,30,6.133333333333334,19.1,62.1,4,15
2009-04-16,1,15,11,13,2.0,16,10.9,353,78,8,1011,70,9,21,6.1,19.1,69.0,4,16
2009-04-17,1,16,11,13,2.9,14,12.1,353,76,9,1012,56,9,19,6.083333333333333,19.116666666666667,75.9,4,17
2009-04-18,1,21,11,15,0.0,10,13.6,113,58,9,1014,1,6,13,6.066666666666666,19.133333333333333,82.8,4,18
2009-04-19,1,28,11,19,0.0,9,13.6,113,30,10,1016,0,-2,15,6.05,19.133333333333333,89.7,4,19
2009-04-20,1,33,15,23,0.0,9,13.6,113,19,10,1016,0,-3,14,6.033333333333333,19.15,96.6,4,20
2009-04-21,1,32,17,24,0.0,11,13.6,113,22,10,1012,0,-1,16,6.016666666666667,19.166666666666668,96.6,4,21
2009-04-22,1,32,16,25,0.0,8,13.6,113,19,10,1009,0,-2,12,6.0,19.183333333333334,89.7,4,22
2009-04-23,1,22,13,18,0.0,13,13.6,113,39,10,1011,11,3,17,5.983333333333333,19.183333333333334,82.8,4,23
2009-04-24,1,17,14,15,0.0,11,10.9,122,63,10,1016,73,8,15,5.966666666666667,19.2,75.9,4,24
2009-04-25,1,24,13,18,0.0,9,13.6,113,52,10,1016,13,6,12,5.95,19.216666666666665,69.0,4,25
2009-04-26,1,22,13,17,0.0,9,13.6,113,56,10,1017,4,7,11,5.933333333333334,19.216666666666665,62.1,4,26
2009-04-27,1,26,13,19,0.0,9,13.6,113,51,10,1015,2,6,13,5.916666666666667,19.23333333333333,55.2,4,27
2009-04-28,1,25,12,18,0.0,11,13.6,113,46,10,1014,12,4,16,5.9,19.25,48.3,4,28
2009-04-29,1,28,13,21,0.0,8,12.1,116,32,10,1011,44,2,12,5.883333333333333,19.266666666666666,41.4,4,29
2009-04-30,1,23,12,18,0.0,13,13.6,113,55,10,1011,5,7,17,5.866666666666667,19.266666666666666,34.5,4,30
2009-05-01,1,22,11,16,0.0,12,13.6,113,64,8,1013,27,8,15,5.85,19.28333333333333,20.7,5,1
2009-05-02,1,27,10,20,0.0,6,13.6,113,45,10,1016,11,4,9,5.833333333333333,19.3,13.8,5,2
2009-05-03,1,24,18,21,0.0,9,13.3,116,36,10,1015,43,5,16,5.816666666666666,19.3,6.9,5,3
2009-05-04,1,35,19,25,2.0,27,13.6,116,40,10,1007,30,8,37,5.8,19.316666666666663,0.0,5,4
2009-05-05,1,22,14,17,0.0,16,13.6,113,58,10,1012,16,8,21,5.783333333333333,19.33333333333333,0.0,5,5
2009-05-06,1,23,12,17,0.0,11,13.6,113,60,9,1015,8,7,14,5.766666666666667,19.35,6.9,5,6
2009-05-07,1,22,11,16,0.0,12,13.6,113,62,9,1016,19,8,15,5.75,19.35,13.8,5,7
2009-05-08,1,24,11,17,0.0,11,13.6,113,58,10,1017,10,7,15,5.75,19.366666666666667,20.7,5,8
2009-05-09,1,22,12,16,0.0,11,13.3,113,65,9,1016,27,8,14,5.733333333333333,19.383333333333333,27.6,5,9
2009-05-10,1,22,11,16,0.0,8,13.6,116,69,8,1014,42,10,11,5.716666666666667,19.383333333333333,34.5,5,10
2009-05-11,1,24,12,18,0.0,11,13.6,113,56,8,1014,26,7,14,5.7,19.4,41.4,5,11
2009-05-12,1,27,15,20,0.0,9,13.6,113,43,10,1015,2,5,13,5.7,19.416666666666668,48.3,5,12
2009-05-13,1,33,15,24,0.0,7,13.6,113,32,10,1014,1,3,11,5.683333333333334,19.416666666666668,55.2,5,13
2009-05-14,1,32,22,26,0.0,8,13.6,113,29,10,1013,3,5,11,5.666666666666667,19.433333333333334,62.1,5,14
2009-05-15,1,29,21,25,0.0,6,13.6,113,33,10,1013,8,7,9,5.65,19.45,69.0,5,15
2009-05-16,1,35,20,28,0.0,7,13.6,113,20,10,1013,2,2,11,5.65,19.466666666666665,75.9,5,16
2009-05-17,1,36,23,30,0.0,8,13.6,113,16,10,1012,1,0,12,5.633333333333333,19.466666666666665,82.8,5,17
2009-05-18,1,38,24,31,0.0,10,13.6,113,14,10,1010,0,-1,15,5.633333333333333,19.48333333333333,89.7,5,18
2009-05-19,1,34,21,27,0.0,12,13.6,113,29,10,1010,1,6,17,5.616666666666667,19.5,96.6,5,19
2009-05-20,1,29,19,24,0.0,15,13.6,113,42,10,1010,6,9,19,5.6,19.5,96.6,5,20
2009-05-21,1,30,19,24,0.0,11,13.6,113,40,10,1010,8,8,14,5.6,19.516666666666666,89.7,5,21
2009-05-22,1,31,21,25,0.0,11,13.6,113,40,10,1013,4,9,14,5.583333333333333,19.53333333333333,82.8,5,22
2009-05-23,1,30,19,24,0.0,12,13.6,113,41,10,1013,2,9,15,5.583333333333333,19.53333333333333,75.9,5,23
2009-05-24,1,27,16,21,0.0,13,13.6,113,61,10,1013,8,12,16,5.566666666666666,19.55,69.0,5,24
2009-05-25,1,28,16,21,0.0,12,13.6,113,63,8,1010,23,13,16,5.566666666666666,19.566666666666663,62.1,5,25
2009-05-26,1,29,19,24,0.0,12,13.6,113,48,10,1008,1,10,15,5.55,19.566666666666663,55.2,5,26
2009-05-27,1,30,19,23,0.0,10,13.6,113,47,10,1009,2,10,12,5.55,19.58333333333333,48.3,5,27
2009-05-28,1,28,18,22,0.0,12,13.6,113,39,10,1011,0,6,15,5.55,19.58333333333333,41.4,5,28
2009-05-29,1,29,17,22,0.0,10,13.6,113,44,10,1014,0,7,12,5.533333333333333,19.6,34.5,5,29
2009-05-30,1,36,19,27,0.0,8,13.6,113,37,10,1014,0,7,10,5.533333333333333,19.616666666666667,27.6,5,30
2009-05-31,1,34,20,26,0.0,11,13.6,113,38,10,1013,0,8,14,5.533333333333333,19.616666666666667,20.7,5,31
2009-06-01,1,33,19,25,0.0,10,13.6,113,41,10,1012,0,9,13,5.516666666666667,19.633333333333333,13.8,6,1
2009-06-02,1,35,21,27,0.0,9,13.6,113,39,10,1010,0,9,12,5.516666666666667,19.633333333333333,6.9,6,2
2009-06-03,1,36,21,28,0.0,9,13.6,113,33,10,1010,2,8,11,5.516666666666667,19.65,0.0,6,3
2009-06-04,1,34,21,27,0.0,14,12.1,113,30,10,1012,29,6,20,5.516666666666667,19.65,0.0,6,4
2009-06-05,1,31,22,26,0.0,15,13.6,113,34,10,1013,3,7,18,5.516666666666667,19.666666666666668,6.9,6,5
2009-06-06,1,31,21,25,0.0,12,13.6,113,31,10,1010,6,6,15,5.5,19.666666666666668,13.8,6,6
2009-06-07,1,31,20,25,0.0,11,13.6,113,47,10,1009,1,11,12,5.5,19.683333333333334,20.7,6,7
2009-06-08,1,37,21,29,0.0,8,13.6,113,42,10,1008,0,11,10,5.5,19.683333333333334,27.6,6,8
2009-06-09,1,38,23,31,0.0,9,13.6,113,30,10,1008,4,8,12,5.5,19.7,34.5,6,9
2009-06-10,1,36,25,29,0.0,12,13.6,113,31,10,1009,0,9,15,5.5,19.7,41.4,6,10
2009-06-11,1,33,22,27,0.0,12,13.6,113,36,10,1008,0,9,16,5.5,19.716666666666665,48.3,6,11
2009-06-12,1,33,22,27,0.0,10,13.6,113,37,10,1008,1,9,12,5.5,19.716666666666665,55.2,6,12
2009-06-13,1,33,22,27,0.0,12,13.6,113,40,10,1010,1,10,14,5.5,19.716666666666665,62.1,6,13
2009-06-14,1,35,23,28,0.0,9,13.6,113,37,10,1011,0,10,12,5.5,19.73333333333333,69.0,6,14
2009-06-15,1,34,23,28,0.0,10,13.6,113,40,10,1010,0,11,13,5.5,19.73333333333333,75.9,6,15
2009-06-16,1,32,20,25,0.0,14,13.6,113,55,10,1008,5,14,18,5.5,19.73333333333333,82.8,6,16
2009-06-17,1,30,18,24,0.0,14,13.6,113,54,10,1009,4,12,17,5.5,19.75,89.7,6,17
2009-06-18,1,33,21,27,0.0,10,13.6,113,46,10,1009,1,12,12,5.516666666666667,19.75,96.6,6,18
2009-06-19,1,34,22,28,0.0,11,13.6,113,40,10,1010,0,11,14,5.516666666666667,19.75,96.6,6,19
2009-06-20,1,34,23,28,0.0,12,13.6,113,39,10,1010,0,11,15,5.516666666666667,19.75,89.7,6,20
2009-06-21,1,33,23,27,0.0,12,13.6,113,43,10,1011,6,12,15,5.516666666666667,19.766666666666666,82.8,6,21
2009-06-22,1,34,22,27,0.0,14,13.6,113,42,10,1011,0,11,17,5.516666666666667,19.766666666666666,75.9,6,22
2009-06-23,1,34,23,27,0.0,13,13.6,113,44,10,1010,0,12,15,5.533333333333333,19.766666666666666,69.0,6,23
2009-06-24,1,38,23,30,0.0,10,13.6,113,41,10,1007,0,12,12,5.533333333333333,19.766666666666666,62.1,6,24
2009-06-25,1,38,26,31,0.0,10,13.6,113,35,10,1006,1,12,13,5.533333333333333,19.766666666666666,55.2,6,25
2009-06-26,1,36,23,29,0.0,11,13.6,113,40,10,1007,2,12,15,5.533333333333333,19.766666666666666,48.3,6,26
2009-06-27,1,31,19,25,0.0,14,13.6,113,51,10,1009,6,14,17,5.55,19.78333333333333,41.4,6,27
2009-06-28,1,31,18,24,0.0,12,13.6,113,57,9,1010,13,13,15,5.55,19.78333333333333,34.5,6,28
2009-06-29,1,36,21,27,0.0,10,13.6,113,46,10,1011,0,11,13,5.566666666666666,19.78333333333333,27.6,6,29
2009-06-30,1,40,24,31,0.0,10,13.6,113,30,10,1009,0,8,14,5.566666666666666,19.78333333333333,20.7,6,30
2009-07-01,1,39,27,32,0.0,10,13.6,113,20,10,1009,0,4,13,5.566666666666666,19.78333333333333,6.9,7,1
2009-07-02,1,35,22,28,0.0,14,13.6,113,39,10,1009,0,11,19,5.583333333333333,19.78333333333333,0.0,7,2
2009-07-03,1,32,21,25,0.0,16,13.6,113,56,10,1007,3,14,20,5.583333333333333,19.766666666666666,0.0,7,3
2009-07-04,1,30,20,24,0.0,15,13.6,113,65,8,1006,25,16,19,5.6,19.766666666666666,6.9,7,4
2009-07-05,1,30,20,24,0.0,14,13.6,113,63,9,1006,25,15,18,5.6,19.766666666666666,13.8,7,5
2009-07-06,1,31,20,25,0.0,13,13.6,113,64,9,1008,26,17,16,5.6,19.766666666666666,20.7,7,6
2009-07-07,1,32,20,26,0.0,14,13.6,113,60,9,1009,6,16,17,5.616666666666667,19.766666666666666,27.6,7,7
2009-07-08,1,32,20,26,0.0,13,13.6,113,60,9,1008,19,16,16,5.616666666666667,19.766666666666666,34.5,7,8
2009-07-09,1,35,20,27,0.0,10,13.6,113,57,9,1007,6,16,13,5.633333333333333,19.766666666666666,41.4,7,9
2009-07-10,1,36,24,29,0.0,11,13.6,113,53,10,1007,0,16,13,5.65,19.75,48.3,7,10
2009-07-11,1,37,25,30,0.0,12,13.6,113,45,10,1007,0,14,16,5.65,19.75,55.2,7,11
2009-07-12,1,35,24,29,0.0,14,13.6,113,41,10,1008,0,13,18,5.666666666666667,19.75,62.1,7,12
2009-07-13,1,35,25,29,0.0,12,13.6,113,36,10,1008,1,11,15,5.666666666666667,19.73333333333333,69.0,7,13
2009-07-14,1,31,21,25,0.0,16,13.6,113,57,10,1008,12,15,19,5.683333333333334,19.73333333333333,75.9,7,14
2009-07-15,1,30,21,25,0.0,14,13.6,113,61,9,1007,25,16,17,5.683333333333334,19.73333333333333,82.8,7,15
2009-07-16,1,32,20,26,0.0,12,13.6,113,56,10,1006,5,15,14,5.7,19.716666666666665,89.7,7,16
2009-07-17,1,33,22,27,0.0,11,13.6,113,51,10,1006,2,14,13,5.7,19.716666666666665,96.6,7,17
2009-07-18,1,34,23,28,0.0,12,13.6,113,51,10,1006,2,15,15,5.716666666666667,19.7,96.6,7,18
2009-07-19,1,34,24,28,0.0,12,13.6,113,50,10,1007,1,15,14,5.733333333333333,19.7,89.7,7,19
2009-07-20,1,34,24,29,0.0,14,13.6,113,50,10,1008,2,16,18,5.733333333333333,19.683333333333334,82.8,7,20
2009-07-21,1,35,24,29,0.0,13,13.6,113,52,10,1007,2,16,16,5.75,19.683333333333334,75.9,7,21
2009-07-22,1,35,25,29,0.0,11,13.6,113,50,10,1006,2,16,14,5.75,19.666666666666668,69.0,7,22
2009-07-23,1,35,24,29,0.0,13,13.6,113,48,10,1006,3,15,16,5.766666666666667,19.666666666666668,62.1,7,23
2009-07-24,1,34,24,28,0.0,13,13.6,113,47,10,1008,1,14,17,5.783333333333333,19.65,55.2,7,24
2009-07-25,1,33,23,28,0.0,12,13.6,113,50,10,1007,2,15,14,5.783333333333333,19.65,48.3,7,25
2009-07-26,1,35,24,29,0.0,10,13.6,113,47,10,1007,1,14,12,5.8,19.633333333333333,41.4,7,26
2009-07-27,1,35,24,29,0.0,13,13.6,113,44,10,1006,0,14,16,5.816666666666666,19.616666666666667,34.5,7,27
2009-07-28,1,37,25,30,0.0,14,13.6,113,44,10,1007,0,15,17,5.816666666666666,19.616666666666667,27.6,7,28
2009-07-29,1,36,25,30,0.0,11,13.6,113,48,10,1007,0,16,13,5.833333333333333,19.6,20.7,7,29
2009-07-30,1,34,23,28,0.0,12,13.6,113,55,10,1007,1,16,14,5.85,19.58333333333333,13.8,7,30
2009-07-31,1,33,21,27,0.0,13,13.6,113,62,8,1007,21,17,17,5.85,19.566666666666663,6.9,7,31
2009-08-01,1,36,24,29,0.0,9,13.6,113,48,10,1007,1,15,11,5.866666666666667,19.566666666666663,0.0,8,1
2009-08-02,1,36,24,29,0.0,11,13.6,113,43,10,1008,1,13,13,5.883333333333333,19.55,0.0,8,2
2009-08-03,1,37,24,29,0.0,11,13.6,113,46,10,1008,1,14,14,5.883333333333333,19.53333333333333,6.9,8,3
2009-08-04,1,36,23,29,0.0,11,13.6,113,52,10,1008,2,16,13,5.9,19.516666666666666,13.8,8,4
2009-08-05,1,36,24,29,0.0,12,13.6,113,48,10,1008,0,14,15,5.9,19.5,20.7,8,5
2009-08-06,1,34,24,28,0.0,13,13.6,113,44,10,1007,1,13,16,5.916666666666667,19.48333333333333,27.6,8,6
2009-08-07,1,34,22,27,0.0,11,13.6,113,48,10,1007,0,13,14,5.933333333333334,19.466666666666665,34.5,8,7
2009-08-08,1,33,23,27,0.0,12,13.6,113,56,10,1007,1,16,14,5.933333333333334,19.466666666666665,41.4,8,8
2009-08-09,1,31,21,26,0.0,12,13.6,113,63,9,1007,10,17,16,5.95,19.45,48.3,8,9
2009-08-10,1,34,21,26,0.0,12,13.6,113,66,8,1008,22,18,15,5.966666666666667,19.433333333333334,55.2,8,10
2009-08-11,1,34,21,27,0.0,11,13.6,113,56,8,1008,9,16,14,5.966666666666667,19.416666666666668,62.1,8,11
2009-08-12,1,35,23,28,0.0,10,13.6,113,44,10,1008,4,13,13,5.983333333333333,19.4,69.0,8,12
2009-08-13,1,35,23,28,0.0,12,13.6,113,45,10,1008,1,13,14,6.0,19.383333333333333,75.9,8,13
2009-08-14,1,34,21,27,0.0,12,13.6,113,57,9,1010,15,16,15,6.0,19.366666666666667,82.8,8,14
2009-08-15,1,36,21,28,0.0,9,13.6,113,57,9,1009,14,16,12,6.016666666666667,19.35,89.7,8,15
2009-08-16,1,35,20,27,0.0,10,13.6,113,58,9,1007,15,16,12,6.033333333333333,19.316666666666663,96.6,8,16
2009-08-17,1,37,20,28,0.0,10,13.6,113,54,9,1005,5,15,12,6.033333333333333,19.3,96.6,8,17
2009-08-18,1,34,22,27,0.0,13,13.6,113,56,10,1007,3,16,15,6.05,19.28333333333333,89.7,8,18
2009-08-19,1,36,21,28,0.0,11,13.6,113,57,10,1008,4,16,14,6.05,19.266666666666666,82.8,8,19
2009-08-20,1,37,21,29,0.0,10,13.6,113,58,8,1008,19,17,13,6.066666666666666,19.25,75.9,8,20
2009-08-21,1,37,22,29,0.0,9,13.6,113,55,9,1007,4,17,11,6.083333333333333,19.23333333333333,69.0,8,21
2009-08-22,1,35,25,28,0.0,12,13.6,113,52,10,1006,0,16,14,6.083333333333333,19.216666666666665,62.1,8,22
2009-08-23,1,33,21,27,0.0,10,13.6,113,56,9,1006,3,16,12,6.1,19.2,55.2,8,23
2009-08-24,1,35,21,28,0.0,9,13.6,113,53,9,1008,14,15,11,6.116666666666666,19.166666666666668,48.3,8,24
2009-08-25,1,32,22,27,0.0,13,13.6,113,53,10,1010,2,14,16,6.116666666666666,19.15,41.4,8,25
2009-08-26,1,33,20,26,0.0,10,13.6,113,55,10,1011,2,14,12,6.133333333333334,19.133333333333333,34.5,8,26
2009-08-27,1,33,20,25,0.1,11,13.6,113,64,8,1010,26,16,13,6.133333333333334,19.116666666666667,27.6,8,27
2009-08-28,1,31,20,25,0.0,10,13.6,113,64,8,1010,31,16,12,6.15,19.1,20.7,8,28
2009-08-29,1,31,20,25,0.0,10,13.6,113,63,8,1012,27,16,12,6.166666666666667,19.066666666666663,13.8,8,29
2009-08-30,1,31,20,25,0.0,12,13.6,113,62,8,1012,18,16,15,6.166666666666667,19.05,6.9,8,30
2009-08-31,1,32,20,25,0.0,12,13.6,113,57,9,1012,7,15,16,6.183333333333334,19.03333333333333,0.0,8,31
2009-09-01,1,32,21,26,0.0,10,13.6,113,57,10,1011,1,15,12,6.183333333333334,19.016666666666666,6.9,9,1
2009-09-02,1,34,19,26,0.0,9,13.6,113,60,9,1010,16,15,11,6.2,18.98333333333333,13.8,9,2
2009-09-03,1,35,21,27,0.1,11,13.6,113,65,8,1009,28,17,14,6.216666666666667,18.966666666666665,20.7,9,3
2009-09-04,1,35,22,27,0.0,13,13.6,113,64,9,1009,14,18,16,6.216666666666667,18.95,27.6,9,4
2009-09-05,1,32,21,25,0.0,13,13.6,113,68,9,1010,26,18,15,6.233333333333333,18.916666666666668,34.5,9,5
2009-09-06,1,30,21,24,0.0,13,13.6,113,65,10,1008,28,17,16,6.25,18.9,41.4,9,6
2009-09-07,1,31,19,25,0.0,11,13.6,113,62,9,1007,11,16,13,6.25,18.883333333333333,48.3,9,7
2009-09-08,1,33,23,27,0.0,10,13.6,113,56,10,1010,2,16,12,6.266666666666667,18.866666666666667,55.2,9,8
2009-09-09,1,31,21,25,0.0,12,13.6,113,57,10,1014,4,15,15,6.266666666666667,18.83333333333333,62.1,9,9
2009-09-10,1,31,20,24,0.0,11,13.6,113,58,10,1012,2,14,13,6.283333333333333,18.816666666666663,69.0,9,10
2009-09-11,1,32,18,25,0.0,8,13.6,113,57,9,1008,15,14,10,6.3,18.8,75.9,9,11
2009-09-12,1,37,23,29,0.0,12,13.6,113,48,10,1008,2,13,14,6.3,18.766666666666666,82.8,9,12
2009-09-13,1,30,20,25,0.0,14,13.6,113,60,10,1013,9,16,17,6.316666666666666,18.75,89.7,9,13
2009-09-14,1,31,19,24,0.0,11,13.6,113,61,9,1016,16,14,14,6.316666666666666,18.73333333333333,96.6,9,14
2009-09-15,1,31,18,24,0.0,13,13.6,113,61,10,1014,4,15,16,6.333333333333333,18.7,96.6,9,15
2009-09-16,1,31,20,25,0.0,12,13.6,113,63,10,1011,10,16,15,6.35,18.683333333333334,89.7,9,16
2009-09-17,1,30,20,24,0.3,13,13.6,113,71,7,1010,39,17,17,6.35,18.666666666666668,82.8,9,17
2009-09-18,1,30,20,25,0.0,9,13.6,113,60,8,1010,31,15,12,6.366666666666666,18.633333333333333,75.9,9,18
2009-09-19,1,29,21,24,0.0,12,13.6,113,53,10,1009,24,13,16,6.366666666666666,18.616666666666667,69.0,9,19
2009-09-20,1,27,19,23,0.9,14,13.6,113,65,10,1011,29,15,17,6.383333333333334,18.6,62.1,9,20
2009-09-21,1,28,20,23,0.7,13,13.6,176,66,9,1013,18,16,16,6.4,18.566666666666663,55.2,9,21
2009-09-22,1,30,19,24,0.0,8,13.6,113,56,9,1015,5,13,11,6.4,18.55,48.3,9,22
2009-09-23,1,28,19,23,0.0,10,13.6,113,53,10,1015,1,11,13,6.416666666666667,18.53333333333333,41.4,9,23
2009-09-24,1,31,19,24,0.0,7,13.6,113,41,10,1015,0,8,9,6.416666666666667,18.5,34.5,9,24
