date,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2008-09-08,41,16,27,0.0,13,13.1,113,43,10,1008,0,11,20,6.35,18.883333333333333,20.7,9,-1.0,-1.8369701987210294e-16,8,0.9987165071710528,-0.0506491688387126,0.342020143325669,-0.9396926207859084
2008-09-09,38,16,25,0.0,11,13.1,113,48,10,1009,1,10,17,6.35,18.866666666666667,13.8,9,-1.0,-1.8369701987210294e-16,9,0.9680771188662044,-0.2506525322587204,0.4226182617406996,-0.90630778703665
2008-09-10,37,12,23,0.0,12,13.1,113,45,10,1010,0,8,19,6.366666666666666,18.85,6.9,9,-1.0,-1.8369701987210294e-16,10,0.8978045395707416,-0.4403941515576344,-0.7193398003386512,0.6946583704589971
2008-09-11,38,13,24,0.0,9,13.1,113,36,10,1009,0,5,15,6.366666666666666,18.83333333333333,0.0,9,-1.0,-1.8369701987210294e-16,11,0.7907757369376989,-0.6121059825476626,-0.8746197071393957,0.4848096202463371
2008-09-12,38,13,24,0.0,9,13.1,113,33,10,1009,0,5,15,6.383333333333334,18.816666666666663,0.0,9,-1.0,-1.8369701987210294e-16,12,0.6513724827222223,-0.7587581226927909,-0.8987940462991669,-0.4383711467890774
2008-09-13,35,11,22,0.0,12,13.1,113,45,10,1011,2,8,18,6.383333333333334,18.78333333333333,6.9,9,-1.0,-1.8369701987210294e-16,13,0.485301962531081,-0.8743466161445821,-0.1045284632676533,-0.9945218953682734
2008-09-14,35,10,22,0.0,10,13.1,113,45,10,1013,1,7,16,6.4,18.766666666666666,13.8,9,-1.0,-1.8369701987210294e-16,14,0.299363122973358,-0.9541392564000488,-0.8746197071393959,-0.4848096202463369
2008-09-15,38,12,24,0.0,9,13.1,113,40,10,1011,0,5,16,6.4,18.75,20.7,9,-1.0,-1.8369701987210294e-16,15,0.1011683219874327,-0.994869323391895,-0.3420201433256687,0.9396926207859084
2008-09-16,40,12,25,0.0,9,13.1,113,38,10,1009,0,5,16,6.416666666666667,18.73333333333333,27.6,9,-1.0,-1.8369701987210294e-16,16,-0.101168321987432,-0.9948693233918952,-0.9659258262890684,-0.2588190451025208
2008-09-17,41,14,26,0.0,12,13.1,113,42,10,1008,0,8,19,6.433333333333334,18.7,34.5,9,-1.0,-1.8369701987210294e-16,17,-0.2993631229733582,-0.9541392564000488,-0.7986355100472929,0.6018150231520482
2008-09-18,37,16,24,0.0,15,13.1,113,48,10,1010,0,11,23,6.433333333333334,18.683333333333334,41.4,9,-1.0,-1.8369701987210294e-16,18,-0.4853019625310808,-0.8743466161445822,-0.788010753606722,-0.6156614753256582
2008-09-19,35,15,22,0.0,12,13.1,113,61,8,1011,28,13,18,6.45,18.666666666666668,48.3,9,-1.0,-1.8369701987210294e-16,19,-0.651372482722222,-0.7587581226927911,0.4694715627858904,-0.8829475928589271
2008-09-20,35,13,22,0.0,10,13.1,113,55,9,1011,3,10,16,6.45,18.65,55.2,9,-1.0,-1.8369701987210294e-16,20,-0.7907757369376986,-0.6121059825476627,-0.7986355100472928,-0.6018150231520484
2008-09-21,36,12,22,0.0,9,13.1,113,48,9,1012,2,8,16,6.466666666666667,18.616666666666667,62.1,9,-1.0,-1.8369701987210294e-16,21,-0.8978045395707417,-0.4403941515576342,-0.9902680687415704,0.1391731009600653
